








31502500000 -19.20 -19.86 -0.30 -23.76 -0.41 -23.82 -20.63 135.94
31607475000 -19.41 -26.49 -0.29 -26.81 -0.38 -26.22 -20.86 132.98
31712450000 -19.23 -25.54 -0.26 -29.26 -0.38 -28.59 -20.73 125.09
31817425000 -19.45 -28.87 -0.25 -32.47 -0.40 -31.11 -20.77 121.04
31922400000 -19.52 -29.60 -0.23 -34.20 -0.38 -33.73 -20.84 118.77
32027375000 -19.83 -34.06 -0.27 -37.33 -0.36 -36.37 -20.89 114.15
32132350000 -19.63 -34.83 -0.33 -39.71 -0.35 -38.77 -21.00 109.23
32237325000 -19.85 -38.72 -0.36 -42.62 -0.34 -41.23 -21.31 105.05
32342300000 -19.68 -38.95 -0.31 -44.86 -0.34 -43.48 -21.36 98.77
32447275000 -19.96 -41.08 -0.34 -47.62 -0.34 -46.56 -21.44 96.12
32552250000 -19.58 -43.81 -0.33 -49.47 -0.35 -49.04 -21.70 91.56
32657225000 -19.26 -45.15 -0.42 -51.88 -0.39 -51.62 -22.10 85.10
32762200000 -19.46 -46.34 -0.39 -54.76 -0.32 -53.97 -22.59 81.84
32867175000 -19.50 -48.30 -0.42 -57.12 -0.34 -56.40 -23.14 76.81
32972150000 -19.47 -50.87 -0.39 -59.68 -0.34 -59.21 -23.38 73.18
33077125000 -19.37 -54.28 -0.35 -61.81 -0.34 -61.59 -24.27 65.02
33182100000 -19.46 -55.01 -0.38 -64.25 -0.37 -64.15 -24.98 58.13
33287075000 -19.53 -57.12 -0.34 -66.77 -0.37 -66.73 -25.88 56.34
33392050000 -20.04 -60.74 -0.38 -69.32 -0.38 -68.93 -27.05 45.39
33497025000 -19.85 -63.95 -0.36 -71.83 -0.36 -71.49 -27.21 41.95
33602000000 -20.13 -66.56 -0.37 -74.16 -0.32 -73.80 -29.30 40.78
33706975000 -20.57 -71.42 -0.35 -76.69 -0.34 -76.75 -31.32 35.76
33811950000 -20.77 -75.72 -0.31 -79.55 -0.34 -78.87 -33.10 28.97
33916925000 -21.22 -79.06 -0.35 -81.66 -0.34 -81.56 -38.47 22.24
34021900000 -21.75 -85.15 -0.32 -84.35 -0.32 -84.00 -44.05 -4.04
34126875000 -22.22 -87.94 -0.38 -86.48 -0.34 -86.56 -61.00 134.45
